project_id,source_name,source_record_id,project_title_ko,project_title_en,country,region,sector,start_year,end_year,budget_krw,description
PRJ_B54D4B852880,koica_iati,KR-GOV-051-2024040102982,석사학위-디지털혁신(2024),Master's Degree Program in Digital Innovation(2024),말라위,아프리카 > 사하라 이남 > 동부아프리카,통신정책 및 행정관리,2024,2026,19558245.0,"석사학위-디지털혁신(2024) Master's Degree Program in Digital Innovation(2024) 디지털 이노베이션 분야 역량을 강화한 공공정책 핵심 지도자를 양성하여 현업적용을 통한 개도국의 사회 경제 환경적 도시 문제 해결에 기여하고자 하며, 디지털 이노베이션 기술의 현업적용을 통한 빈곤문제 해결과 수원국의 경제적 자립에 효과를 미칠 수 있는 교육을 실시함 This program seeks to train core leaders in public policy with enhanced capabilities in the field of digital innovation, who can contribute to addressing societal, economic, and environmental issues in developing countries through practical applications. It also aims to provide edu…"
PRJ_B67B89585A17,koica_iati,KR-GOV-051-2024040102983,석사학위-디지털혁신(2024),Master's Degree Program in Digital Innovation(2024),나이지리아,아프리카 > 사하라 이남 > 서부아프리카,통신정책 및 행정관리,2024,2026,39116492.0,"석사학위-디지털혁신(2024) Master's Degree Program in Digital Innovation(2024) 디지털 이노베이션 분야 역량을 강화한 공공정책 핵심 지도자를 양성하여 현업적용을 통한 개도국의 사회 경제 환경적 도시 문제 해결에 기여하고자 하며, 디지털 이노베이션 기술의 현업적용을 통한 빈곤문제 해결과 수원국의 경제적 자립에 효과를 미칠 수 있는 교육을 실시함 This program seeks to train core leaders in public policy with enhanced capabilities in the field of digital innovation, who can contribute to addressing societal, economic, and environmental issues in developing countries through practical applications. It also aims to provide edu…"
PRJ_8BB0CC380EB1,koica_iati,KR-GOV-051-2024040102984,석사학위-디지털혁신(2)(2024),Master's Degree Program in Digital Innovation(2) (2024),라오스,아시아 > 극동 아시아,통신정책 및 행정관리,2024,2026,19558245.0,"석사학위-디지털혁신(2)(2024) Master's Degree Program in Digital Innovation(2) (2024) 과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공 Provide Master's degree program to cultivate digital transformation capacity of senior officials and professors who can contribute to the economic and social development of developing countries. And also provide Master's degree program of ICT and Digital Innovation Master Plan Promotion Policies and Strateg…"
PRJ_99BE92CB1C10,koica_iati,KR-GOV-051-2024040102985,석사학위-디지털혁신(2)(2024),Master's Degree Program in Digital Innovation(2) (2024),파키스탄,아시아 > 서남 및 중앙아시아,통신정책 및 행정관리,2024,2026,19558245.0,"석사학위-디지털혁신(2)(2024) Master's Degree Program in Digital Innovation(2) (2024) 과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공 Provide Master's degree program to cultivate digital transformation capacity of senior officials and professors who can contribute to the economic and social development of developing countries. And also provide Master's degree program of ICT and Digital Innovation Master Plan Promotion Policies and Strateg…"
PRJ_17BA1BB61486,koica_iati,KR-GOV-051-2024040102986,석사학위-디지털혁신(2024),Master's Degree Program in Digital Innovation(2024),르완다,아프리카 > 사하라 이남 > 동부아프리카,통신정책 및 행정관리,2024,2026,39116492.0,"석사학위-디지털혁신(2024) Master's Degree Program in Digital Innovation(2024) 디지털 이노베이션 분야 역량을 강화한 공공정책 핵심 지도자를 양성하여 현업적용을 통한 개도국의 사회 경제 환경적 도시 문제 해결에 기여하고자 하며, 디지털 이노베이션 기술의 현업적용을 통한 빈곤문제 해결과 수원국의 경제적 자립에 효과를 미칠 수 있는 교육을 실시함 This program seeks to train core leaders in public policy with enhanced capabilities in the field of digital innovation, who can contribute to addressing societal, economic, and environmental issues in developing countries through practical applications. It also aims to provide edu…"
PRJ_42D63BD1BE44,koica_iati,KR-GOV-051-2024040102987,석사학위-디지털혁신(2)(2024),Master's Degree Program in Digital Innovation(2) (2024),스리랑카,아시아 > 서남 및 중앙아시아,통신정책 및 행정관리,2024,2026,19558245.0,"석사학위-디지털혁신(2)(2024) Master's Degree Program in Digital Innovation(2) (2024) 과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공 Provide Master's degree program to cultivate digital transformation capacity of senior officials and professors who can contribute to the economic and social development of developing countries. And also provide Master's degree program of ICT and Digital Innovation Master Plan Promotion Policies and Strateg…"
PRJ_4C14FD35A474,koica_iati,KR-GOV-051-2024040102988,석사학위-디지털혁신(2)(2024),Master's Degree Program in Digital Innovation(2) (2024),부룬디,아프리카 > 사하라 이남 > 동부아프리카,통신정책 및 행정관리,2024,2026,19558245.0,"석사학위-디지털혁신(2)(2024) Master's Degree Program in Digital Innovation(2) (2024) 과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공 Provide Master's degree program to cultivate digital transformation capacity of senior officials and professors who can contribute to the economic and social development of developing countries. And also provide Master's degree program of ICT and Digital Innovation Master Plan Promotion Policies and Strateg…"
PRJ_FE7B42CAEA3D,koica_iati,KR-GOV-051-2024040102989,석사학위-디지털혁신(2)(2024),Master's Degree Program in Digital Innovation(2) (2024),카메룬,아프리카 > 사하라 이남 > 중부아프리카,통신정책 및 행정관리,2024,2026,39116492.0,"석사학위-디지털혁신(2)(2024) Master's Degree Program in Digital Innovation(2) (2024) 과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공 Provide Master's degree program to cultivate digital transformation capacity of senior officials and professors who can contribute to the economic and social development of developing countries. And also provide Master's degree program of ICT and Digital Innovation Master Plan Promotion Policies and Strateg…"
PRJ_2391584E6849,koica_iati,KR-GOV-051-2024040102990,석사학위-디지털혁신(2024),Master's Degree Program in Digital Innovation(2024),탄자니아,아프리카 > 사하라 이남 > 동부아프리카,통신정책 및 행정관리,2024,2026,39116492.0,"석사학위-디지털혁신(2024) Master's Degree Program in Digital Innovation(2024) 디지털 이노베이션 분야 역량을 강화한 공공정책 핵심 지도자를 양성하여 현업적용을 통한 개도국의 사회 경제 환경적 도시 문제 해결에 기여하고자 하며, 디지털 이노베이션 기술의 현업적용을 통한 빈곤문제 해결과 수원국의 경제적 자립에 효과를 미칠 수 있는 교육을 실시함 This program seeks to train core leaders in public policy with enhanced capabilities in the field of digital innovation, who can contribute to addressing societal, economic, and environmental issues in developing countries through practical applications. It also aims to provide edu…"
PRJ_DA7FDED43A68,koica_iati,KR-GOV-051-2024040102991,석사학위-디지털혁신(2)(2024),Master's Degree Program in Digital Innovation(2) (2024),가나,아프리카 > 사하라 이남 > 서부아프리카,통신정책 및 행정관리,2024,2026,39116492.0,"석사학위-디지털혁신(2)(2024) Master's Degree Program in Digital Innovation(2) (2024) 과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공 Provide Master's degree program to cultivate digital transformation capacity of senior officials and professors who can contribute to the economic and social development of developing countries. And also provide Master's degree program of ICT and Digital Innovation Master Plan Promotion Policies and Strateg…"
PRJ_FAE8294A46FD,koica_iati,KR-GOV-051-2024040102992,석사학위-디지털혁신(2024),Master's Degree Program in Digital Innovation(2024),우간다,아프리카 > 사하라 이남 > 동부아프리카,통신정책 및 행정관리,2024,2026,19558245.0,"석사학위-디지털혁신(2024) Master's Degree Program in Digital Innovation(2024) 디지털 이노베이션 분야 역량을 강화한 공공정책 핵심 지도자를 양성하여 현업적용을 통한 개도국의 사회 경제 환경적 도시 문제 해결에 기여하고자 하며, 디지털 이노베이션 기술의 현업적용을 통한 빈곤문제 해결과 수원국의 경제적 자립에 효과를 미칠 수 있는 교육을 실시함 This program seeks to train core leaders in public policy with enhanced capabilities in the field of digital innovation, who can contribute to addressing societal, economic, and environmental issues in developing countries through practical applications. It also aims to provide edu…"
PRJ_9ECE4A988CAD,koica_iati,KR-GOV-051-2024040102993,석사학위-디지털혁신(2)(2024),Master's Degree Program in Digital Innovation(2) (2024),케냐,아프리카 > 사하라 이남 > 동부아프리카,통신정책 및 행정관리,2024,2026,39116492.0,"석사학위-디지털혁신(2)(2024) Master's Degree Program in Digital Innovation(2) (2024) 과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공 Provide Master's degree program to cultivate digital transformation capacity of senior officials and professors who can contribute to the economic and social development of developing countries. And also provide Master's degree program of ICT and Digital Innovation Master Plan Promotion Policies and Strateg…"
PRJ_291BB028D33B,koica_iati,KR-GOV-051-2024040102994,석사학위-디지털혁신(2024),Master's Degree Program in Digital Innovation(2024),콩고민주공화국(DR콩고),아프리카 > 사하라 이남 > 중부아프리카,통신정책 및 행정관리,2024,2026,19558245.0,"석사학위-디지털혁신(2024) Master's Degree Program in Digital Innovation(2024) 디지털 이노베이션 분야 역량을 강화한 공공정책 핵심 지도자를 양성하여 현업적용을 통한 개도국의 사회 경제 환경적 도시 문제 해결에 기여하고자 하며, 디지털 이노베이션 기술의 현업적용을 통한 빈곤문제 해결과 수원국의 경제적 자립에 효과를 미칠 수 있는 교육을 실시함 This program seeks to train core leaders in public policy with enhanced capabilities in the field of digital innovation, who can contribute to addressing societal, economic, and environmental issues in developing countries through practical applications. It also aims to provide edu…"
PRJ_FE703E43F6B6,koica_iati,KR-GOV-051-2024040102995,석사학위-디지털혁신(2024),Master's Degree Program in Digital Innovation(2024),짐바브웨,아프리카 > 사하라 이남 > 동부아프리카,통신정책 및 행정관리,2024,2026,19558245.0,"석사학위-디지털혁신(2024) Master's Degree Program in Digital Innovation(2024) 디지털 이노베이션 분야 역량을 강화한 공공정책 핵심 지도자를 양성하여 현업적용을 통한 개도국의 사회 경제 환경적 도시 문제 해결에 기여하고자 하며, 디지털 이노베이션 기술의 현업적용을 통한 빈곤문제 해결과 수원국의 경제적 자립에 효과를 미칠 수 있는 교육을 실시함 This program seeks to train core leaders in public policy with enhanced capabilities in the field of digital innovation, who can contribute to addressing societal, economic, and environmental issues in developing countries through practical applications. It also aims to provide edu…"
PRJ_C09CF6898821,koica_iati,KR-GOV-051-2024040102996,석사학위-디지털혁신(2024),Master's Degree Program in Digital Innovation(2024),과테말라,아메리카 > 중앙 아메리카,통신정책 및 행정관리,2024,2026,19558245.0,"석사학위-디지털혁신(2024) Master's Degree Program in Digital Innovation(2024) 디지털 이노베이션 분야 역량을 강화한 공공정책 핵심 지도자를 양성하여 현업적용을 통한 개도국의 사회 경제 환경적 도시 문제 해결에 기여하고자 하며, 디지털 이노베이션 기술의 현업적용을 통한 빈곤문제 해결과 수원국의 경제적 자립에 효과를 미칠 수 있는 교육을 실시함 This program seeks to train core leaders in public policy with enhanced capabilities in the field of digital innovation, who can contribute to addressing societal, economic, and environmental issues in developing countries through practical applications. It also aims to provide edu…"
PRJ_5FACBEE32D0F,koica_iati,KR-GOV-051-2024040102997,석사학위-디지털혁신(2024),Master's Degree Program in Digital Innovation(2024),우즈베키스탄,아시아 > 서남 및 중앙아시아,통신정책 및 행정관리,2024,2026,39116492.0,"석사학위-디지털혁신(2024) Master's Degree Program in Digital Innovation(2024) 디지털 이노베이션 분야 역량을 강화한 공공정책 핵심 지도자를 양성하여 현업적용을 통한 개도국의 사회 경제 환경적 도시 문제 해결에 기여하고자 하며, 디지털 이노베이션 기술의 현업적용을 통한 빈곤문제 해결과 수원국의 경제적 자립에 효과를 미칠 수 있는 교육을 실시함 This program seeks to train core leaders in public policy with enhanced capabilities in the field of digital innovation, who can contribute to addressing societal, economic, and environmental issues in developing countries through practical applications. It also aims to provide edu…"
PRJ_2FA328357604,koica_iati,KR-GOV-051-2024040102998,석사학위-디지털혁신(2)(2024),Master's Degree Program in Digital Innovation(2) (2024),말라위,아프리카 > 사하라 이남 > 동부아프리카,통신정책 및 행정관리,2024,2026,39116492.0,"석사학위-디지털혁신(2)(2024) Master's Degree Program in Digital Innovation(2) (2024) 과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공 Provide Master's degree program to cultivate digital transformation capacity of senior officials and professors who can contribute to the economic and social development of developing countries. And also provide Master's degree program of ICT and Digital Innovation Master Plan Promotion Policies and Strateg…"
PRJ_6411D134385E,koica_iati,KR-GOV-051-2024040102999,석사학위-디지털혁신(2)(2024),Master's Degree Program in Digital Innovation(2) (2024),탄자니아,아프리카 > 사하라 이남 > 동부아프리카,통신정책 및 행정관리,2024,2026,39116492.0,"석사학위-디지털혁신(2)(2024) Master's Degree Program in Digital Innovation(2) (2024) 과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공 Provide Master's degree program to cultivate digital transformation capacity of senior officials and professors who can contribute to the economic and social development of developing countries. And also provide Master's degree program of ICT and Digital Innovation Master Plan Promotion Policies and Strateg…"
PRJ_CD123E3958A1,koica_iati,KR-GOV-051-2024040103000,석사학위-디지털혁신(2)(2024),Master's Degree Program in Digital Innovation(2) (2024),우간다,아프리카 > 사하라 이남 > 동부아프리카,통신정책 및 행정관리,2024,2026,19558245.0,"석사학위-디지털혁신(2)(2024) Master's Degree Program in Digital Innovation(2) (2024) 과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공 Provide Master's degree program to cultivate digital transformation capacity of senior officials and professors who can contribute to the economic and social development of developing countries. And also provide Master's degree program of ICT and Digital Innovation Master Plan Promotion Policies and Strateg…"
PRJ_1BCF1A3F66EC,koica_iati,KR-GOV-051-2024040103002,석사학위-디지털혁신(2)(2024),Master's Degree Program in Digital Innovation(2) (2024),짐바브웨,아프리카 > 사하라 이남 > 동부아프리카,통신정책 및 행정관리,2024,2026,19558245.0,"석사학위-디지털혁신(2)(2024) Master's Degree Program in Digital Innovation(2) (2024) 과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공 Provide Master's degree program to cultivate digital transformation capacity of senior officials and professors who can contribute to the economic and social development of developing countries. And also provide Master's degree program of ICT and Digital Innovation Master Plan Promotion Policies and Strateg…"
PRJ_90D6A82B1356,koica_iati,KR-GOV-051-2024040103003,석사학위-디지털혁신(2)(2024),Master's Degree Program in Digital Innovation(2) (2024),에콰도르,아메리카 > 남아메리카,통신정책 및 행정관리,2024,2026,39116492.0,"석사학위-디지털혁신(2)(2024) Master's Degree Program in Digital Innovation(2) (2024) 과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공 Provide Master's degree program to cultivate digital transformation capacity of senior officials and professors who can contribute to the economic and social development of developing countries. And also provide Master's degree program of ICT and Digital Innovation Master Plan Promotion Policies and Strateg…"
PRJ_B3ACDEF2355F,koica_iati,KR-GOV-051-2024040103006,석사학위-디지털혁신(2)(2024),Master's Degree Program in Digital Innovation(2) (2024),키르기스스탄,아시아 > 서남 및 중앙아시아,통신정책 및 행정관리,2024,2026,19558245.0,"석사학위-디지털혁신(2)(2024) Master's Degree Program in Digital Innovation(2) (2024) 과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공 Provide Master's degree program to cultivate digital transformation capacity of senior officials and professors who can contribute to the economic and social development of developing countries. And also provide Master's degree program of ICT and Digital Innovation Master Plan Promotion Policies and Strateg…"
PRJ_40FCF24472AF,koica_iati,KR-GOV-051-2024040103008,석사학위-디지털혁신(2)(2024),Master's Degree Program in Digital Innovation(2) (2024),타지키스탄,아시아 > 서남 및 중앙아시아,통신정책 및 행정관리,2024,2026,39116492.0,"석사학위-디지털혁신(2)(2024) Master's Degree Program in Digital Innovation(2) (2024) 과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공 Provide Master's degree program to cultivate digital transformation capacity of senior officials and professors who can contribute to the economic and social development of developing countries. And also provide Master's degree program of ICT and Digital Innovation Master Plan Promotion Policies and Strateg…"
PRJ_0C099629CDFD,koica_iati,KR-GOV-051-2024040103012,석사학위-디지털혁신(2)(2024),Master's Degree Program in Digital Innovation(2) (2024),우즈베키스탄,아시아 > 서남 및 중앙아시아,통신정책 및 행정관리,2024,2026,19558245.0,"석사학위-디지털혁신(2)(2024) Master's Degree Program in Digital Innovation(2) (2024) 과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공 Provide Master's degree program to cultivate digital transformation capacity of senior officials and professors who can contribute to the economic and social development of developing countries. And also provide Master's degree program of ICT and Digital Innovation Master Plan Promotion Policies and Strateg…"
PRJ_EB8B90257779,koica_iati,KR-GOV-051-2024040103015,석사학위-디지털혁신(2)(2024),Master's Degree Program in Digital Innovation(2) (2024),남수단,아프리카 > 사하라 이남 > 동부아프리카,통신정책 및 행정관리,2024,2026,19558245.0,"석사학위-디지털혁신(2)(2024) Master's Degree Program in Digital Innovation(2) (2024) 과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공 Provide Master's degree program to cultivate digital transformation capacity of senior officials and professors who can contribute to the economic and social development of developing countries. And also provide Master's degree program of ICT and Digital Innovation Master Plan Promotion Policies and Strateg…"
PRJ_4BBBF1B20945,koica_iati,KR-GOV-051-2024040103054,석사학위-기후변화대응(2024),Master's Degree Program in Capacity Building for Response to Climate Change(2024),방글라데시,아시아 > 서남 및 중앙아시아,환경정책 및 행정관리,2024,2026,19558245.0,"석사학위-기후변화대응(2024) Master's Degree Program in Capacity Building for Response to Climate Change(2024) 기후변화대응 분야에 관한 전문적 지식과 경험을 개발도상국 공무원에게 전수하여 핵심인재를 양성하며, 대상협력국의 탄소중립 목표달성과 경제사회벌전에 기여할수 있는 사업으로 구성되어있음. 이중 주요한 과목으로는 기후변화와 관련 기초이론을 통합적인 관점에서 학습하고 분석할 수 있는 기후변화학 개론, 탄소금융, 공공자원 및 민간 기후협력에 대한 시장 메커니즘 이해를 목적으로 하는 개도국 및 선진국의 기후변화 대응협업 과목 등이 있다. The program is structured to transfer specialized knowledge and experience in climate change adaptation to public officials in developing countries, aiming to …"
PRJ_130ADE273560,koica_iati,KR-GOV-051-2024040103057,석사학위-기후변화대응(2024),Master's Degree Program in Capacity Building for Response to Climate Change(2024),캄보디아,아시아 > 극동 아시아,환경정책 및 행정관리,2024,2026,19558245.0,"석사학위-기후변화대응(2024) Master's Degree Program in Capacity Building for Response to Climate Change(2024) 기후변화대응 분야에 관한 전문적 지식과 경험을 개발도상국 공무원에게 전수하여 핵심인재를 양성하며, 대상협력국의 탄소중립 목표달성과 경제사회벌전에 기여할수 있는 사업으로 구성되어있음. 이중 주요한 과목으로는 기후변화와 관련 기초이론을 통합적인 관점에서 학습하고 분석할 수 있는 기후변화학 개론, 탄소금융, 공공자원 및 민간 기후협력에 대한 시장 메커니즘 이해를 목적으로 하는 개도국 및 선진국의 기후변화 대응협업 과목 등이 있다. The program is structured to transfer specialized knowledge and experience in climate change adaptation to public officials in developing countries, aiming to …"
PRJ_647A037754DA,koica_iati,KR-GOV-051-2024040103058,석사학위-기후변화대응(2024),Master's Degree Program in Capacity Building for Response to Climate Change(2024),인도네시아,아시아 > 극동 아시아,환경정책 및 행정관리,2024,2026,39116492.0,"석사학위-기후변화대응(2024) Master's Degree Program in Capacity Building for Response to Climate Change(2024) 기후변화대응 분야에 관한 전문적 지식과 경험을 개발도상국 공무원에게 전수하여 핵심인재를 양성하며, 대상협력국의 탄소중립 목표달성과 경제사회벌전에 기여할수 있는 사업으로 구성되어있음. 이중 주요한 과목으로는 기후변화와 관련 기초이론을 통합적인 관점에서 학습하고 분석할 수 있는 기후변화학 개론, 탄소금융, 공공자원 및 민간 기후협력에 대한 시장 메커니즘 이해를 목적으로 하는 개도국 및 선진국의 기후변화 대응협업 과목 등이 있다. The program is structured to transfer specialized knowledge and experience in climate change adaptation to public officials in developing countries, aiming to …"
PRJ_56FE31BF53F0,koica_iati,KR-GOV-051-2024040103062,석사학위-기후변화대응(2024),Master's Degree Program in Capacity Building for Response to Climate Change(2024),파키스탄,아시아 > 서남 및 중앙아시아,환경정책 및 행정관리,2024,2026,39116492.0,"석사학위-기후변화대응(2024) Master's Degree Program in Capacity Building for Response to Climate Change(2024) 기후변화대응 분야에 관한 전문적 지식과 경험을 개발도상국 공무원에게 전수하여 핵심인재를 양성하며, 대상협력국의 탄소중립 목표달성과 경제사회벌전에 기여할수 있는 사업으로 구성되어있음. 이중 주요한 과목으로는 기후변화와 관련 기초이론을 통합적인 관점에서 학습하고 분석할 수 있는 기후변화학 개론, 탄소금융, 공공자원 및 민간 기후협력에 대한 시장 메커니즘 이해를 목적으로 하는 개도국 및 선진국의 기후변화 대응협업 과목 등이 있다. The program is structured to transfer specialized knowledge and experience in climate change adaptation to public officials in developing countries, aiming to …"
PRJ_3307DD8B9043,koica_iati,KR-GOV-051-2024040103067,석사학위-기후변화대응(2024),Master's Degree Program in Capacity Building for Response to Climate Change(2024),필리핀,아시아 > 극동 아시아,환경정책 및 행정관리,2024,2026,19558246.0,"석사학위-기후변화대응(2024) Master's Degree Program in Capacity Building for Response to Climate Change(2024) 기후변화대응 분야에 관한 전문적 지식과 경험을 개발도상국 공무원에게 전수하여 핵심인재를 양성하며, 대상협력국의 탄소중립 목표달성과 경제사회벌전에 기여할수 있는 사업으로 구성되어있음. 이중 주요한 과목으로는 기후변화와 관련 기초이론을 통합적인 관점에서 학습하고 분석할 수 있는 기후변화학 개론, 탄소금융, 공공자원 및 민간 기후협력에 대한 시장 메커니즘 이해를 목적으로 하는 개도국 및 선진국의 기후변화 대응협업 과목 등이 있다. The program is structured to transfer specialized knowledge and experience in climate change adaptation to public officials in developing countries, aiming to …"
PRJ_67E6ABFB66E8,koica_iati,KR-GOV-051-2024040103070,석사학위-기후변화대응(2024),Master's Degree Program in Capacity Building for Response to Climate Change(2024),스리랑카,아시아 > 서남 및 중앙아시아,환경정책 및 행정관리,2024,2026,19558246.0,"석사학위-기후변화대응(2024) Master's Degree Program in Capacity Building for Response to Climate Change(2024) 기후변화대응 분야에 관한 전문적 지식과 경험을 개발도상국 공무원에게 전수하여 핵심인재를 양성하며, 대상협력국의 탄소중립 목표달성과 경제사회벌전에 기여할수 있는 사업으로 구성되어있음. 이중 주요한 과목으로는 기후변화와 관련 기초이론을 통합적인 관점에서 학습하고 분석할 수 있는 기후변화학 개론, 탄소금융, 공공자원 및 민간 기후협력에 대한 시장 메커니즘 이해를 목적으로 하는 개도국 및 선진국의 기후변화 대응협업 과목 등이 있다. The program is structured to transfer specialized knowledge and experience in climate change adaptation to public officials in developing countries, aiming to …"
PRJ_01C3F3E6147D,koica_iati,KR-GOV-051-2024040103084,석사학위-기후변화대응(2024),Master's Degree Program in Capacity Building for Response to Climate Change(2024),가나,아프리카 > 사하라 이남 > 서부아프리카,환경정책 및 행정관리,2024,2026,39116492.0,"석사학위-기후변화대응(2024) Master's Degree Program in Capacity Building for Response to Climate Change(2024) 기후변화대응 분야에 관한 전문적 지식과 경험을 개발도상국 공무원에게 전수하여 핵심인재를 양성하며, 대상협력국의 탄소중립 목표달성과 경제사회벌전에 기여할수 있는 사업으로 구성되어있음. 이중 주요한 과목으로는 기후변화와 관련 기초이론을 통합적인 관점에서 학습하고 분석할 수 있는 기후변화학 개론, 탄소금융, 공공자원 및 민간 기후협력에 대한 시장 메커니즘 이해를 목적으로 하는 개도국 및 선진국의 기후변화 대응협업 과목 등이 있다. The program is structured to transfer specialized knowledge and experience in climate change adaptation to public officials in developing countries, aiming to …"
PRJ_351E33E83EB4,koica_iati,KR-GOV-051-2024040103085,석사학위-기후변화대응(2024),Master's Degree Program in Capacity Building for Response to Climate Change(2024),케냐,아프리카 > 사하라 이남 > 동부아프리카,환경정책 및 행정관리,2024,2026,39116492.0,"석사학위-기후변화대응(2024) Master's Degree Program in Capacity Building for Response to Climate Change(2024) 기후변화대응 분야에 관한 전문적 지식과 경험을 개발도상국 공무원에게 전수하여 핵심인재를 양성하며, 대상협력국의 탄소중립 목표달성과 경제사회벌전에 기여할수 있는 사업으로 구성되어있음. 이중 주요한 과목으로는 기후변화와 관련 기초이론을 통합적인 관점에서 학습하고 분석할 수 있는 기후변화학 개론, 탄소금융, 공공자원 및 민간 기후협력에 대한 시장 메커니즘 이해를 목적으로 하는 개도국 및 선진국의 기후변화 대응협업 과목 등이 있다. The program is structured to transfer specialized knowledge and experience in climate change adaptation to public officials in developing countries, aiming to …"
PRJ_58F38F47557B,koica_iati,KR-GOV-051-2024040103086,석사학위-기후변화대응(2024),Master's Degree Program in Capacity Building for Response to Climate Change(2024),레소토,아프리카 > 사하라 이남 > 남부아프리카,환경정책 및 행정관리,2024,2026,19558246.0,"석사학위-기후변화대응(2024) Master's Degree Program in Capacity Building for Response to Climate Change(2024) 기후변화대응 분야에 관한 전문적 지식과 경험을 개발도상국 공무원에게 전수하여 핵심인재를 양성하며, 대상협력국의 탄소중립 목표달성과 경제사회벌전에 기여할수 있는 사업으로 구성되어있음. 이중 주요한 과목으로는 기후변화와 관련 기초이론을 통합적인 관점에서 학습하고 분석할 수 있는 기후변화학 개론, 탄소금융, 공공자원 및 민간 기후협력에 대한 시장 메커니즘 이해를 목적으로 하는 개도국 및 선진국의 기후변화 대응협업 과목 등이 있다. The program is structured to transfer specialized knowledge and experience in climate change adaptation to public officials in developing countries, aiming to …"
